patch_id,patch_id_s1,timestamp_s2,timestamp_s1,season_s2,season_s1,lon,lat,climatezone
S2B_MSIL2A_20180515T112109_83_31,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_83_31,2018-05-15 11:21:09,2018-05-15 06:34:21,0.94941,0.94941,-7.85109,38.50271,8
S2A_MSIL2A_20180419T101031_85_4,S1A_IW_GRDH_1SDV_20180420T161328_34VDN_85_4,2018-04-19 10:10:31,2018-04-20 16:13:28,0.85661,0.86108,21.04776,61.28596,0
S2B_MSIL2A_20180326T112109_6_49,S1A_IW_GRDH_1SDV_20180327T064326_29SNB_6_49,2018-03-26 11:21:09,2018-03-27 06:43:26,0.73158,0.73731,-8.91208,37.41216,0
S2A_MSIL2A_20180225T114351_88_73,S1B_IW_GRDH_1SDV_20180225T063817_29UPU_88_73,2018-02-25 11:43:51,2018-02-25 06:38:17,0.53538,0.53538,-5.96771,52.41785,0
S2A_MSIL2A_20171002T112112_58_86,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_58_86,2017-10-02 11:21:12,2017-10-04 18:34:50,0.63734,0.62424,-8.21116,37.00935,0
S2B_MSIL2A_20171112T114339_87_22,S1B_IW_GRDH_1SDV_20171112T181343_29UPU_87_22,2017-11-12 11:43:39,2017-11-12 18:13:43,0.33482,0.33482,-5.94721,52.96771,0
S2B_MSIL2A_20170814T100029_53_34,S1A_IW_GRDH_1SDV_20170816T050628_34VDM_53_34,2017-08-14 10:00:29,2017-08-16 05:06:28,0.89716,0.88957,20.35621,60.06316,0
S2B_MSIL2A_20170814T100029_23_34,S1A_IW_GRDH_1SDV_20170816T050628_34VDM_23_34,2017-08-14 10:00:29,2017-08-16 05:06:28,0.89716,0.88957,19.7097,60.05844,0
S2A_MSIL2A_20180205T100211_58_51,S1A_IW_GRDH_1SDV_20180202T044945_35VLJ_58_51,2018-02-05 10:02:11,2018-02-02 04:49:45,0.375,0.34976,24.54907,61.65507,27
S2B_MSIL2A_20180223T101019_81_32,S1A_IW_GRDH_1SDV_20180223T154131_34WFT_81_32,2018-02-23 10:10:19,2018-02-23 15:41:31,0.52004,0.52004,25.26276,65.41157,0
S2B_MSIL2A_20180204T094159_55_87,S1A_IW_GRDH_1SDV_20180204T043318_35VNJ_55_87,2018-02-04 09:41:59,2018-02-04 04:33:18,0.36662,0.36662,28.24214,61.28351,27
S2A_MSIL2A_20170720T100031_82_20,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_82_20,2017-07-20 10:00:31,2017-07-19 04:50:29,0.9698,0.97183,20.98344,55.7247,0
S2A_MSIL2A_20170613T101032_44_47,S1B_IW_GRDH_1SDV_20170613T044822_34VER_44_47,2017-06-13 10:10:32,2017-06-13 04:48:22,0.99749,0.99749,22.0727,63.5116,0
S2B_MSIL2A_20180511T100029_78_0,S1A_IW_GRDH_1SDV_20180514T161304_34VDM_78_0,2018-05-11 10:00:29,2018-05-14 16:13:04,0.93826,0.94672,20.89392,60.43103,0
S2B_MSIL2A_20170906T101019_72_56,S1A_IW_GRDH_1SDV_20170904T161304_34VDN_72_56,2017-09-06 10:10:19,2017-09-04 16:13:04,0.79401,0.8045,20.76096,60.72553,0
S2B_MSIL2A_20170814T100029_11_12,S1B_IW_GRDH_1SDV_20170815T162843_34VDM_11_12,2017-08-14 10:00:29,2017-08-15 16:28:43,0.89716,0.8934,19.43997,60.29262,0
S2A_MSIL2A_20170816T095031_33_70,S1A_IW_GRDH_1SDV_20170816T161958_34UEG_33_70,2017-08-16 09:50:31,2017-08-16 16:19:58,0.88957,0.88957,21.63102,55.18392,26
S2B_MSIL2A_20180204T094159_70_43,S1A_IW_GRDH_1SDV_20180204T043318_35VNJ_70_43,2018-02-04 09:41:59,2018-02-04 04:33:18,0.36662,0.36662,28.60203,61.75384,27
S2B_MSIL2A_20171019T102019_88_50,S1A_IW_GRDH_1SDV_20171017T160544_34VDR_88_50,2017-10-19 10:20:19,2017-10-17 16:05:44,0.52053,0.53488,21.12366,63.48326,0
S2A_MSIL2A_20180413T95032_73_22,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_73_22,2018-04-13 09:50:32,2018-04-15 16:04:51,0.82844,0.83808,24.98453,60.17871,26
S2B_MSIL2A_20180521T100029_42_14,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_42_14,2018-05-21 10:00:29,2018-05-21 04:48:58,0.96409,0.96409,24.17164,64.73408,0
S2A_MSIL2A_20180228T101021_11_40,S1A_IW_GRDH_1SDV_20180228T154946_34WFS_11_40,2018-02-28 10:10:21,2018-02-28 15:49:46,0.55805,0.55805,23.36679,64.46901,0
S2B_MSIL2A_20171016T101009_40_62,S1B_IW_GRDH_1SDV_20171016T045754_34VDM_40_62,2017-10-16 10:10:09,2017-10-16 04:57:54,0.542,0.542,20.08438,59.75983,0
S2B_MSIL2A_20180525T94030_69_60,S1A_IW_GRDH_1SDV_20180525T153234_35VNK_69_60,2018-05-25 09:40:30,2018-05-25 15:32:34,0.97251,0.97251,28.61692,62.46853,27
S2B_MSIL2A_20170814T100029_71_54,S1A_IW_GRDH_1SDV_20170816T050628_34VDM_71_54,2017-08-14 10:00:29,2017-08-16 05:06:28,0.89716,0.88957,20.74586,59.84898,0
S2A_MSIL2A_20180205T100211_24_72,S1A_IW_GRDH_1SDV_20180202T044945_35VLJ_24_72,2018-02-05 10:02:11,2018-02-02 04:49:45,0.375,0.34976,23.80325,61.41326,27
S2A_MSIL2A_20180228T101021_2_56,S1A_IW_GRDH_1SDV_20180226T160606_34WFS_2_56,2018-02-28 10:10:21,2018-02-26 16:06:06,0.55805,0.54298,23.12899,64.30028,0
S2B_MSIL2A_20170814T100029_44_68,S1A_IW_GRDH_1SDV_20170816T050628_34VDM_44_68,2017-08-14 10:00:29,2017-08-16 05:06:28,0.89716,0.88957,20.17141,59.69575,0
S2B_MSIL2A_20171016T101009_22_59,S1B_IW_GRDH_1SDV_20171016T045754_34VDM_22_59,2017-10-16 10:10:09,2017-10-16 04:57:54,0.542,0.542,19.69874,59.78891,0
S2B_MSIL2A_20170906T101019_69_72,S1A_IW_GRDH_1SDV_20170904T161304_34VDN_69_72,2017-09-06 10:10:19,2017-09-04 16:13:04,0.79401,0.8045,20.69659,60.55301,0
S2A_MSIL2A_20170617T113321_85_74,S1B_IW_GRDH_1SDV_20170616T180513_29UPU_85_74,2017-06-17 11:33:21,2017-06-16 18:05:13,0.99935,0.999,-6.0213,52.40842,0
S2B_MSIL2A_20170817T101019_6_51,S1B_IW_GRDH_1SDV_20170817T045637_34WFS_6_51,2017-08-17 10:10:19,2017-08-17 04:56:37,0.88568,0.88568,23.23247,64.3526,0
S2B_MSIL2A_20180224T112109_19_37,S1B_IW_GRDH_1SDV_20180225T064227_29SNC_19_37,2018-02-24 11:21:09,2018-02-25 06:42:27,0.52773,0.53538,-8.73208,38.44316,0
S2B_MSIL2A_20170814T100029_2_4,S1B_IW_GRDH_1SDV_20170815T162843_34VDM_2_4,2017-08-14 10:00:29,2017-08-15 16:28:43,0.89716,0.8934,19.24007,60.37634,0
S2A_MSIL2A_20180318T093031_58_30,S1B_IW_GRDH_1SDV_20180318T043418_35UMB_58_30,2018-03-18 09:30:31,2018-03-18 04:34:18,0.68389,0.68389,26.52623,55.61596,26
S2B_MSIL2A_20170818T112109_4_25,S1A_IW_GRDH_1SDV_20170818T063514_29SNB_4_25,2017-08-18 11:21:09,2017-08-18 06:35:14,0.88173,0.88173,-8.93899,37.67177,0
S2B_MSIL2A_20170906T101019_81_74,S1B_IW_GRDH_1SDV_20170905T044916_34VDN_81_74,2017-09-06 10:10:19,2017-09-05 04:49:16,0.79401,0.79928,20.95918,60.5318,0
S2B_MSIL2A_20180204T94160_7_15,S1A_IW_GRDH_1SDV_20180204T043318_35VNJ_7_15,2018-02-04 09:41:55,2018-02-04 04:33:18,0.36662,0.36662,27.17181,62.0647,27
S2A_MSIL2A_20171201T112431_60_86,S1A_IW_GRDH_1SDV_20171203T183450_29SNB_60_86,2017-12-01 11:24:31,2017-12-03 18:34:50,0.17498,0.15833,-8.18418,37.00916,0
S2A_MSIL2A_20170613T101031_59_31,S1B_IW_GRDH_1SDV_20170613T044822_34VER_59_31,2017-06-13 10:10:31,2017-06-13 04:48:22,0.99749,0.99749,22.443,63.6807,0
S2B_MSIL2A_20180204T094159_44_4,S1A_IW_GRDH_1SDV_20180204T043318_35VNH_44_4,2018-02-04 09:41:59,2018-02-04 04:33:18,0.36662,0.36662,27.99583,61.28231,27
S2B_MSIL2A_20180511T100029_75_4,S1A_IW_GRDH_1SDV_20180514T161304_34VDM_75_4,2018-05-11 10:00:29,2018-05-14 16:13:04,0.93826,0.94672,20.82875,60.38786,0
S2B_MSIL2A_20170814T100029_5_31,S1B_IW_GRDH_1SDV_20170815T162843_34VDM_5_31,2017-08-14 10:00:29,2017-08-15 16:28:43,0.89716,0.8934,19.32028,60.08639,0
S2A_MSIL2A_20180413T95032_24_55,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_24_55,2018-04-13 09:50:32,2018-04-15 16:04:51,0.82844,0.83808,23.95875,59.8033,0
S2B_MSIL2A_20180511T100029_57_16,S1A_IW_GRDH_1SDV_20180514T161304_34VDM_57_16,2018-05-11 10:00:29,2018-05-14 16:13:04,0.93826,0.94672,20.43914,60.25749,0
S2B_MSIL2A_20170814T100029_68_34,S1A_IW_GRDH_1SDV_20170816T050628_34VDM_68_34,2017-08-14 10:00:29,2017-08-16 05:06:28,0.89716,0.88957,20.67954,60.06434,0
S2B_MSIL2A_20180525T94031_28_41,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_28_41,2018-05-25 09:40:31,2018-05-24 15:40:16,0.97251,0.97051,27.66753,62.68096,27
S2A_MSIL2A_20180527T093041_70_11,S1B_IW_GRDH_1SDV_20180526T152354_35VPK_70_11,2018-05-27 09:30:41,2018-05-26 15:23:54,0.97631,0.97444,30.64074,62.95875,27
S2A_MSIL2A_20180509T101031_74_65,S1A_IW_GRDH_1SDV_20180509T160543_34VDR_74_65,2018-05-09 10:10:31,2018-05-09 16:05:43,0.93228,0.93228,20.7876,63.32161,0
S2B_MSIL2A_20170814T100029_75_10,S1A_IW_GRDH_1SDV_20170816T050628_34VDM_75_10,2017-08-14 10:00:29,2017-08-16 05:06:28,0.89716,0.88957,20.82909,60.32321,0
S2A_MSIL2A_20170617T113321_89_22,S1B_IW_GRDH_1SDV_20170616T180538_29UPU_89_22,2017-06-17 11:33:21,2017-06-16 18:05:38,0.99935,0.999,-5.91153,52.96679,0
S2A_MSIL2A_20170816T095031_8_58,S1A_IW_GRDH_1SDV_20170816T161958_34UEG_8_58,2017-08-16 09:50:31,2017-08-16 16:19:58,0.88957,0.88957,21.1604,55.31485,0
S2A_MSIL2A_20170720T100031_72_29,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_72_29,2017-07-20 10:00:31,2017-07-19 04:50:29,0.9698,0.97183,20.79291,55.62748,0
S2B_MSIL2A_20180224T112109_65_60,S1A_IW_GRDH_1SDV_20180225T183447_29SNC_65_60,2018-02-24 11:21:09,2018-02-25 18:34:47,0.52773,0.53538,-8.10266,38.19129,8
S2A_MSIL2A_20180205T100211_82_43,S1A_IW_GRDH_1SDV_20180204T154856_35VLJ_82_43,2018-02-05 10:02:11,2018-02-04 15:48:56,0.375,0.36662,25.08715,61.74986,27
S2B_MSIL2A_20171019T102019_65_83,S1A_IW_GRDH_1SDV_20171017T160544_34VDR_65_83,2017-10-19 10:20:19,2017-10-17 16:05:44,0.52053,0.53488,20.57487,63.12727,0
S2B_MSIL2A_20180521T100029_49_2,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_49_2,2018-05-21 10:00:29,2018-05-21 04:48:58,0.96409,0.96409,24.36377,64.8592,0
S2B_MSIL2A_20180326T112109_7_40,S1A_IW_GRDH_1SDV_20180327T064326_29SNB_7_40,2018-03-26 11:21:09,2018-03-27 06:43:26,0.73158,0.73731,-8.89839,37.5095,0
S2B_MSIL2A_20180220T114339_69_30,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_69_30,2018-02-20 11:43:39,2018-02-19 06:38:51,0.49672,0.48886,-6.21599,53.78682,0
S2B_MSIL2A_20180220T114339_26_6,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_26_6,2018-02-20 11:43:39,2018-02-19 06:38:51,0.49672,0.48886,-6.98623,54.06114,15
S2B_MSIL2A_20180521T100029_1_66,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_1_66,2018-05-21 10:00:29,2018-05-21 04:48:58,0.96409,0.96409,23.09604,64.19302,0
S2A_MSIL2A_20171002T112112_67_86,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_67_86,2017-10-02 11:21:12,2017-10-04 18:34:50,0.63734,0.62424,-8.08978,37.00848,0
S2A_MSIL2A_20170613T101031_3_65,S1B_IW_GRDH_1SDV_20170613T160455_34VER_3_65,2017-06-13 10:10:31,2017-06-13 16:04:55,0.99749,0.99749,21.08344,63.32174,0
S2B_MSIL2A_20180220T114339_10_30,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_10_30,2018-02-20 11:43:39,2018-02-19 06:38:51,0.49672,0.48886,-7.29004,53.80696,15
S2B_MSIL2A_20170830T102019_77_67,S1A_IW_GRDH_1SDV_20170830T160543_34VDR_77_67,2017-08-30 10:20:19,2017-08-30 16:05:43,0.82948,0.82948,20.85957,63.30015,0
S2A_MSIL2A_20170613T101031_11_48,S1B_IW_GRDH_1SDV_20170613T160455_34VER_11_48,2017-06-13 10:10:31,2017-06-13 16:04:55,0.99749,0.99749,21.27684,63.50458,0
S2A_MSIL2A_20171201T112431_1_75,S1B_IW_GRDH_1SDV_20171203T064255_29SNB_1_75,2017-12-01 11:24:31,2017-12-03 06:42:55,0.17498,0.15833,-8.97996,37.13096,0
S2B_MSIL2A_20170924T93020_23_58,S1B_IW_GRDH_1SDV_20170924T155419_35UMB_23_58,2017-09-24 09:30:20,2017-09-24 15:54:19,0.68913,0.68913,25.86819,55.30971,26
S2A_MSIL2A_20180529T115401_11_89,S1A_IW_GRDH_1SDV_20180529T181504_29UNB_11_89,2018-05-29 11:54:01,2018-05-29 18:15:04,0.97982,0.97982,-8.78469,54.98048,0
S2A_MSIL2A_20180509T101031_78_73,S1A_IW_GRDH_1SDV_20180509T160543_34VDR_78_73,2018-05-09 10:10:31,2018-05-09 16:05:43,0.93228,0.93228,20.88377,63.23556,0
S2A_MSIL2A_20170720T100031_88_25,S1B_IW_GRDH_1SDV_20170719T045029_34UDG_88_25,2017-07-20 10:00:31,2017-07-19 04:50:29,0.9698,0.97183,21.09794,55.67075,0
S2A_MSIL2A_20170818T103021_57_81,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_57_81,2017-08-18 10:30:21,2017-08-19 05:34:46,0.88173,0.87772,8.59192,46.97296,15
S2B_MSIL2A_20180204T094159_1_78,S1A_IW_GRDH_1SDV_20180204T043343_35VNH_1_78,2018-02-04 09:41:59,2018-02-04 04:33:43,0.36662,0.36662,27.03239,60.48871,0
S2B_MSIL2A_20170814T100029_88_12,S1A_IW_GRDH_1SDV_20170816T050628_34VDM_88_12,2017-08-14 10:00:29,2017-08-16 05:06:28,0.89716,0.88957,21.11145,60.30173,0
S2B_MSIL2A_20180521T100029_17_62,S1A_IW_GRDH_1SDV_20180521T044858_34WFS_17_62,2018-05-21 10:00:29,2018-05-21 04:48:58,0.96409,0.96409,23.49482,64.22985,0
S2B_MSIL2A_20170814T100029_25_10,S1A_IW_GRDH_1SDV_20170816T050628_34VDM_25_10,2017-08-14 10:00:29,2017-08-16 05:06:28,0.89716,0.88957,19.74295,60.31738,0
S2B_MSIL2A_20170924T093019_47_21,S1A_IW_GRDH_1SDV_20170925T043321_35VNH_47_21,2017-09-24 09:30:19,2017-09-25 04:33:21,0.68913,0.68278,28.05682,61.09869,27
S2B_MSIL2A_20180525T094029_35_60,S1B_IW_GRDH_1SDV_20180524T154016_35VNL_35_60,2018-05-25 09:40:29,2018-05-24 15:40:16,0.97251,0.97051,27.85153,63.37307,27
S2B_MSIL2A_20180511T100029_69_67,S1A_IW_GRDH_1SDV_20180509T045023_34VDM_69_67,2018-05-11 10:00:29,2018-05-09 04:50:23,0.93826,0.93228,20.70427,59.70881,0
S2B_MSIL2A_20170817T101019_26_40,S1B_IW_GRDH_1SDV_20170817T045612_34WFS_26_40,2017-08-17 10:10:19,2017-08-17 04:56:12,0.88568,0.88568,23.74066,64.46251,0
S2A_MSIL2A_20180205T100211_38_5,S1A_IW_GRDH_1SDV_20180202T044920_35VLJ_38_5,2018-02-05 10:02:11,2018-02-02 04:49:20,0.375,0.34976,24.04923,62.14109,27
S2A_MSIL2A_20180430T094031_64_46,S1B_IW_GRDH_1SDV_20180429T163254_34TCR_64_46,2018-04-30 09:40:31,2018-04-29 16:32:54,0.90212,0.89832,19.42963,45.54054,26
S2B_MSIL2A_20170924T093019_55_20,S1A_IW_GRDH_1SDV_20170925T043321_35VNH_55_20,2017-09-24 09:30:19,2017-09-25 04:33:21,0.68913,0.68278,28.23525,61.10795,27
S2A_MSIL2A_20171002T112111_16_36,S1B_IW_GRDH_1SDV_20171004T064231_29SNC_16_36,2017-10-02 11:21:11,2017-10-04 06:42:31,0.63734,0.62424,-8.7733,38.45406,0
S2B_MSIL2A_20170818T112109_3_28,S1A_IW_GRDH_1SDV_20170818T063514_29SNB_3_28,2017-08-18 11:21:09,2017-08-18 06:35:14,0.88173,0.88173,-8.95262,37.63933,0
S2A_MSIL2A_20180219T094031_3_76,S1B_IW_GRDH_1SDV_20180219T152441_35WPP_3_76,2018-02-19 09:40:31,2018-02-19 15:24:41,0.48886,0.48886,29.28535,65.87828,27
S2A_MSIL2A_20180205T100211_24_54,S1A_IW_GRDH_1SDV_20180207T045754_35VLJ_24_54,2018-02-05 10:02:11,2018-02-07 04:57:54,0.375,0.39168,23.7833,61.60686,27
S2B_MSIL2A_20170906T101019_18_37,S1A_IW_GRDH_1SDV_20170906T155749_34WFS_18_37,2017-09-06 10:10:19,2017-09-06 15:57:49,0.79401,0.79401,23.54429,64.49837,0
S2B_MSIL2A_20180515T094029_36_56,S1A_IW_GRDH_1SDV_20180516T044113_35VNJ_36_56,2018-05-15 09:40:29,2018-05-16 04:41:13,0.94941,0.95202,27.82563,61.62066,27
S2B_MSIL2A_20180515T094029_2_76,S1A_IW_GRDH_1SDV_20180516T044138_35VNJ_2_76,2018-05-15 09:40:29,2018-05-16 04:41:38,0.94941,0.95202,27.05581,61.40769,27
S2A_MSIL2A_20180419T101031_4_69,S1A_IW_GRDH_1SDV_20180418T162924_34VDN_4_69,2018-04-19 10:10:31,2018-04-18 16:29:24,0.85661,0.85208,19.2731,60.57453,0
S2A_MSIL2A_20180527T093041_37_57,S1A_IW_GRDH_1SDV_20180525T153234_35VPK_37_57,2018-05-27 09:30:41,2018-05-25 15:32:34,0.97631,0.97251,29.81355,62.48186,27
S2B_MSIL2A_20180515T094029_51_87,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_51_87,2018-05-15 09:40:29,2018-05-17 15:48:02,0.94941,0.95457,28.15262,61.2843,27
S2A_MSIL2A_20170905T095031_15_66,S1B_IW_GRDH_1SDV_20170907T043202_35VNL_15_66,2017-09-05 09:50:31,2017-09-07 04:32:02,0.79928,0.78867,27.37076,63.31051,27
S2B_MSIL2A_20180522T093029_3_5,S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_3_5,2018-05-22 09:30:29,2018-05-23 04:32:56,0.9663,0.96844,29.00001,62.15809,27
S2B_MSIL2A_20180511T100029_52_63,S1A_IW_GRDH_1SDV_20180514T045835_34VDM_52_63,2018-05-11 10:00:29,2018-05-14 04:58:35,0.93826,0.94672,20.34088,59.75059,0
S2B_MSIL2A_20180421T114349_86_0,S1A_IW_GRDH_1SDV_20180420T063852_29UPU_86_0,2018-04-21 11:43:49,2018-04-20 06:38:52,0.86549,0.86108,-5.94832,53.20515,0
S2B_MSIL2A_20180417T102019_77_24,S1A_IW_GRDH_1SDV_20180417T155012_34WFV_77_24,2018-04-17 10:20:19,2018-04-17 15:50:12,0.84748,0.84748,25.48286,67.2893,27
S2B_MSIL2A_20171016T101009_30_34,S1B_IW_GRDH_1SDV_20171016T045754_34VDM_30_34,2017-10-16 10:10:09,2017-10-16 04:57:54,0.542,0.542,19.86053,60.05982,0
S2B_MSIL2A_20180223T101019_42_54,S1A_IW_GRDH_1SDV_20180221T155746_34WFT_42_54,2018-02-23 10:10:19,2018-02-21 15:57:46,0.52004,0.50453,24.22736,65.20012,0
S2B_MSIL2A_20171016T101009_89_34,S1B_IW_GRDH_1SDV_20171016T045729_34VDM_89_34,2017-10-16 10:10:09,2017-10-16 04:57:29,0.542,0.542,21.13221,60.06466,0
S2B_MSIL2A_20170818T112109_10_42,S1A_IW_GRDH_1SDV_20170818T063514_29SNB_10_42,2017-08-18 11:21:09,2017-08-18 06:35:14,0.88173,0.88173,-8.8577,37.48782,0
S2B_MSIL2A_20171112T114339_85_84,S1B_IW_GRDH_1SDV_20171112T181343_29UPU_85_84,2017-11-12 11:43:39,2017-11-12 18:13:43,0.33482,0.33482,-6.02854,52.30068,0
S2A_MSIL2A_20171002T112112_88_88,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_88_88,2017-10-02 11:21:12,2017-10-04 18:34:50,0.63734,0.62424,-7.80691,36.98434,0
S2A_MSIL2A_20180228T101021_24_54,S1A_IW_GRDH_1SDV_20180228T154946_34WFS_24_54,2018-02-28 10:10:21,2018-02-28 15:49:46,0.55805,0.55805,23.67612,64.31284,0
S2A_MSIL2A_20180228T101021_33_8,S1A_IW_GRDH_1SDV_20180228T154946_34WFS_33_8,2018-02-28 10:10:21,2018-02-28 15:49:46,0.55805,0.55805,23.95221,64.80328,0
S2B_MSIL2A_20170830T102019_80_68,S1A_IW_GRDH_1SDV_20170830T160543_34VDR_80_68,2017-08-30 10:20:19,2017-08-30 16:05:43,0.82948,0.82948,20.93141,63.28944,0
S2A_MSIL2A_20180419T101031_36_80,S1A_IW_GRDH_1SDV_20180420T161303_34VDN_36_80,2018-04-19 10:10:31,2018-04-20 16:13:03,0.85661,0.86108,19.97735,60.46324,0
S2B_MSIL2A_20170906T101019_87_32,S1B_IW_GRDH_1SDV_20170905T160435_34VDN_87_32,2017-09-06 10:10:19,2017-09-05 16:04:35,0.79401,0.79928,21.09166,60.98428,0
S2A_MSIL2A_20171101T94132_13_67,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_13_67,2017-11-01 09:41:32,2017-11-01 15:39:51,0.42359,0.42359,27.30399,61.50431,27
S2A_MSIL2A_20180228T101021_3_39,S1A_IW_GRDH_1SDV_20180226T160606_34WFS_3_39,2018-02-28 10:10:21,2018-02-26 16:06:06,0.55805,0.54298,23.16816,64.48284,0
S2A_MSIL2A_20171201T112431_2_71,S1B_IW_GRDH_1SDV_20171203T064255_29SNB_2_71,2017-12-01 11:24:31,2017-12-03 06:42:55,0.17498,0.15833,-8.96643,37.17422,0
S2B_MSIL2A_20171016T101009_76_41,S1B_IW_GRDH_1SDV_20171016T045754_34VDM_76_41,2017-10-16 10:10:09,2017-10-16 04:57:54,0.542,0.542,20.85232,59.98922,0
S2B_MSIL2A_20170831T095029_29_76,S1A_IW_GRDH_1SDV_20170831T164243_33UXP_29_76,2017-08-31 09:50:29,2017-08-31 16:42:43,0.82474,0.82474,16.8121,47.91282,26
S2B_MSIL2A_20180515T094029_27_81,S1A_IW_GRDH_1SDV_20180516T044138_35VNJ_27_81,2018-05-15 09:40:29,2018-05-16 04:41:38,0.94941,0.95202,27.61662,61.35244,27
S2B_MSIL2A_20180511T100029_13_27,S1A_IW_GRDH_1SDV_20180512T162925_34VDM_13_27,2018-05-11 10:00:29,2018-05-12 16:29:25,0.93826,0.94115,19.49081,60.13156,0
S2A_MSIL2A_20170617T113321_90_19,S1B_IW_GRDH_1SDV_20170616T180538_29UPU_90_19,2017-06-17 11:33:21,2017-06-16 18:05:38,0.99935,0.999,-5.89137,52.99864,0
S2B_MSIL2A_20170814T100029_88_64,S1B_IW_GRDH_1SDV_20170812T044940_34VDM_88_64,2017-08-14 10:00:29,2017-08-12 04:49:40,0.89716,0.90449,21.10958,59.74143,0
S2B_MSIL2A_20171016T101009_2_6,S1B_IW_GRDH_1SDV_20171016T045729_34VDM_2_6,2017-10-16 10:10:09,2017-10-16 04:57:29,0.542,0.542,19.24123,60.3548,0
S2A_MSIL2A_20180228T101021_39_2,S1A_IW_GRDH_1SDV_20180228T154946_34WFS_39_2,2018-02-28 10:10:21,2018-02-28 15:49:46,0.55805,0.55805,24.11101,64.8647,0
S2B_MSIL2A_20171016T101009_74_76,S1B_IW_GRDH_1SDV_20171016T045754_34VDM_74_76,2017-10-16 10:10:09,2017-10-16 04:57:54,0.542,0.542,20.81145,59.61203,0
S2A_MSIL2A_20171101T94132_22_53,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_22_53,2017-11-01 09:41:32,2017-11-01 15:39:51,0.42359,0.42359,27.50935,61.65452,27
S2B_MSIL2A_20170831T095029_28_78,S1A_IW_GRDH_1SDV_20170831T164243_33UXP_28_78,2017-08-31 09:50:29,2017-08-31 16:42:43,0.82474,0.82474,16.7953,47.89149,26
S2A_MSIL2A_20171101T94132_29_83,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_29_83,2017-11-01 09:41:32,2017-11-01 15:39:51,0.42359,0.42359,27.66104,61.33068,27
S2A_MSIL2A_20170818T103021_62_45,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_62_45,2017-08-18 10:30:21,2017-08-19 05:34:46,0.88173,0.87772,8.66839,47.36194,26
S2B_MSIL2A_20180525T94031_49_47,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_49_47,2018-05-25 09:40:31,2018-05-24 15:40:16,0.97251,0.97051,28.15706,62.61314,27
S2B_MSIL2A_20171016T101009_26_10,S1B_IW_GRDH_1SDV_20171016T045729_34VDM_26_10,2017-10-16 10:10:09,2017-10-16 04:57:29,0.542,0.542,19.76466,60.31759,26
S2B_MSIL2A_20170924T93021_26_66,S1A_IW_GRDH_1SDV_20170925T043256_35VPK_26_66,2017-09-24 09:30:21,2017-09-25 04:32:56,0.68913,0.68278,29.54948,62.38994,27
S2A_MSIL2A_20170617T113321_90_36,S1B_IW_GRDH_1SDV_20170616T180538_29UPU_90_36,2017-06-17 11:33:21,2017-06-16 18:05:38,0.99935,0.999,-5.90446,52.81552,0
S2B_MSIL2A_20171112T114339_86_63,S1B_IW_GRDH_1SDV_20171112T181343_29UPU_86_63,2017-11-12 11:43:39,2017-11-12 18:13:43,0.33482,0.33482,-5.99562,52.52648,0
S2A_MSIL2A_20170613T101031_27_52,S1B_IW_GRDH_1SDV_20170613T160455_34VER_27_52,2017-06-13 10:10:31,2017-06-13 16:04:55,0.99749,0.99749,21.66155,63.46024,0
S2A_MSIL2A_20180413T95032_83_44,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_83_44,2018-04-13 09:50:32,2018-04-15 16:04:51,0.82844,0.83808,25.21358,59.94489,0
S2A_MSIL2A_20180413T95032_82_34,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_82_34,2018-04-13 09:50:32,2018-04-15 16:04:51,0.82844,0.83808,25.18623,60.05229,0
S2B_MSIL2A_20180417T102019_88_33,S1A_IW_GRDH_1SDV_20180417T155012_34WFV_88_33,2018-04-17 10:20:19,2018-04-17 15:50:12,0.84748,0.84748,25.76897,67.18393,27
S2B_MSIL2A_20171016T101009_63_23,S1B_IW_GRDH_1SDV_20171016T045729_34VDM_63_23,2017-10-16 10:10:09,2017-10-16 04:57:29,0.542,0.542,20.57022,60.18256,0
